,id,content,date,Date,Time,negative_prob,positive_prob,outcome,Elise's outcome
515,1.13E+18,build your products in the united states and there are no tariffs,5/10/2019 7:08,5/10/2019,7:08,0.9997178,0.000282187,-1,
516,1.13E+18,such an easy way to avoid tariffs make or produce your goods and products in the good old usa its very simple,5/11/2019 8:55,5/11/2019,8:55,0.9999869,1.31E-05,-1,
517,1.13E+18,starting monday our great farmers can begin doing business again with mexico and canada they have both taken the tariff penalties off of your great agricultural product please be sure that you are treated fairly any complaints should immediately go to  secretarysonny perdue,5/19/2019 21:29,5/19/2019,21:29,0.006357007,0.9936429,1,
518,1.13E+18,on june 10th the united states will impose a 5 tariff on all goods coming into our country from mexico until such time as illegal migrants coming through mexico and into our country stop the tariff will gradually increase until the illegal immigration problem is remedied,5/30/2019 18:30,5/30/2019,18:30,0.000709492,0.99929047,1,
519,1.13E+18,in order not to pay tariffs if they start rising companies will leave mexico which has taken 30 of our auto industry and come back home to the usa mexico must take back their country from the drug lords and cartels the tariff is about stopping drugs as well as illegals,5/31/2019 9:27,5/31/2019,9:27,0.46448022,0.5355198,1,
520,1.13E+18,when you are the piggy bank nation that foreign countries have been robbing and deceiving for years the word tariff is a beautiful word indeed others must treat the united states fairly and with respect  we are no longer the fools of the past,6/1/2019 17:20,6/1/2019,17:20,0.6108334,0.38916656,-1,
521,1.14E+18,coyotes and illegal immigrants which they can do very easily or our many companies and jobs that have been foolishly allowed to move south of the border will be brought back into the united states through taxation tariffs america has had enough,6/2/2019 6:44,6/2/2019,6:44,0.001373731,0.99862623,1,
522,1.14E+18,can you imagine cryin chuck schumer saying out loud for all to hear that i am bluffing with respect to putting tariffs on mexico what a creep he would rather have our country fail with drugs  immigration than give republicans a win but he gave mexico bad advice no bluff,6/4/2019 19:04,6/4/2019,19:04,0.9821961,0.017803889,-1,
523,1.14E+18,house republicans support the president on tariffs with mexico all the way  that makes any measure the president takes on the border totally veto proof why wouldnt you as republicans support him when that will allow our president to make a better deal thank you  gopleader,6/5/2019 3:20,6/5/2019,3:20,0.37029392,0.6297061,1,
524,1.14E+18,talks with mexico will resume tomorrow with the understanding that if no agreement is reached tariffs at the 5 level will begin on monday with monthly increases as per schedule the higher the tariffs go the higher the number of companies that will move back to the usa,6/5/2019 17:42,6/5/2019,17:42,0.000259716,0.9997403,1,
525,1.14E+18,if we are able to make the deal with mexico  there is a good chance that we will they will begin purchasing farm  agricultural products at very high levels starting immediately if we are unable to make the deal mexico will begin paying tariffs at the 5 level on monday,6/7/2019 12:16,6/7/2019,12:16,0.03916693,0.9608331,1,
526,1.14E+18,i am pleased to inform you that the united states of america has reached a signed agreement with mexico the tariffs scheduled to be implemented by the us on monday against mexico are hereby indefinitely suspended mexico in turn has agreed to take strong measures to,6/7/2019 19:31,6/7/2019,19:31,0.09956897,0.90043104,1,
527,1.14E+18,there is not we can always go back to our previous very profitable position of tariffs  but i dont believe that will be necessary the failing  nytimes  ratings challenged  cnn will do anything possible to see our country fail they are truly the enemy of the people,6/9/2019 7:26,6/9/2019,7:26,0.001345636,0.99865437,1,
528,1.14E+18,we do not anticipate a problem with the vote but if for any reason the approval is not forthcoming tariffs will be reinstated,6/10/2019 5:31,6/10/2019,5:31,0.027800262,0.97219974,1,
529,1.14E+18,maria dagan steve stuart v  when you are the big piggy bank that other countries have been ripping off for years to a level that is not to be believed tariffs are a great negotiating tool a great revenue producers and most importantly a powerful way to get,6/11/2019 7:50,6/11/2019,7:50,0.878412,0.12158802,-1,
530,1.14E+18,companies to come to the usa and to get companies that have left us for other lands to come back home we stupidly lost 30 of our auto business to mexico if the tariffs went on at the higher level they would all come back and pass but very happy with the deal i made,6/11/2019 8:12,6/11/2019,8:12,0.023373028,0.97662693,1,
531,1.14E+18,when our country had no debt and built everything from highways to the military with cash we had a big system of tariffs now we allow other countries to steal our wealth treasure and jobs  but no more the usa is doing great with unlimited upside into the future,6/23/2019 9:46,6/23/2019,9:46,0.004164642,0.9958353,1,
532,1.14E+18,i look forward to speaking with prime minister modi about the fact that india for years having put very high tariffs against the united states just recently increased the tariffs even further this is unacceptable and the tariffs must be withdrawn,6/26/2019 22:47,6/26/2019,22:47,0.99945956,0.00054049,-1,
533,1.15E+18,india has long had a field day putting tariffs on american products no longer acceptable,7/9/2019 7:44,7/9/2019,7:44,0.10054252,0.89945745,1,
534,1.15E+18,tariffs remittance fees or all of the above guatemala has not been good big us taxpayer dollars going to them was cut off by me 9 months ago,7/23/2019 7:23,7/23/2019,7:23,0.18230084,0.81769913,1,
535,1.17E+18,we dont have a tariff problem we are reigning in bad andor unfair players we have a fed problem they dont have a clue,8/30/2019 8:55,8/30/2019,8:55,0.16664651,0.8333535,1,
536,1.17E+18,if the fed would cut we would have one of the biggest stock market increases in a long time badly run and weak companies are smartly blaming these small tariffs instead of themselves for bad managementand who can really blame them for doing that excuses,8/30/2019 9:10,8/30/2019,9:10,0.9998517,0.000148274,-1,
537,1.17E+18,when you put everything together the pro growth tax  regulation cuts help to retrain workers the tariffs which encourage manufacturers to come back to america along with president trumps tough approach on immigration strong stance on illegals promoting merit based it,9/2/2019 6:36,9/2/2019,6:36,0.95088744,0.049112618,-1,
538,1.17E+18,trump economics with president trump tariffs are bringing companies back to the usa like he said they would  stevehiltonx,9/2/2019 6:57,9/2/2019,6:57,0.99856263,0.00143743,-1,
539,1.18E+18,great news  apple announced that it is building its new mac pro in texas this means hundreds of american jobs in austin and for suppliers across the country congratulations to the apple team and their workershttpswwwfoxbusinesscomtechnologyapplemanufacturingmacproaustintexastariffexemption ,9/30/2019 14:04,9/30/2019,14:04,0.000824252,0.9991757,1,
540,1.19E+18,walmart announces great numbers no impact from tariffs which are contributing billions to our treasury inflation low do you hear that powell,11/14/2019 8:32,11/14/2019,8:32,0.97562283,0.024377177,-1,
541,1.20E+18,brazil and argentina have been presiding over a massive devaluation of their currencies which is not good for our farmers therefore effective immediately i will restore the tariffs on all steel  aluminum that is shipped into the us from those countries the federal,12/2/2019 4:59,12/2/2019,4:59,0.001132619,0.9988674,1,
691,9.48E+17,companies are giving big bonuses to their workers because of the tax cut bill really great,1/2/2018 7:49,1/2/2018,7:49,0.98851866,0.011481324,-1,
692,9.49E+17,some 40 us companies have responded to president trumps tax cut and reform victory in congress last year by handing out bonuses up to 2000 increases in 401k matches and spending on charity a much higher number than previously knownhttpwwwwashingtonexaminercomboom40companiesgivetrumptaxreformbonusesupto2000article2644910 ,1/3/2018 20:07,1/3/2018,20:07,0.24406901,0.755931,1,
693,9.49E+17,stock market had another good day but now that the tax cut bill has passed we have tremendous upward potential dow just short of 25000 a number that few thought would be possible this soon into my administration also unemployment went down to 41 only getting better,1/3/2018 20:11,1/3/2018,20:11,0.000131463,0.9998685,1,
